Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop
95.0,44.0,85.0,30.174722,89.953104,6.369088,1723.874582,Sugarcane
92.0,21.0,56.0,17.913544,85.852389,4.736715,1688.401774,Tea
52.0,60.0,79.0,19.45339934,18.23490739,8.380185271,75.6317566,ChickPea
22.0,60.0,18.0,19.59221047,61.28633405,6.74398035,41.7704893,Lentil
39.0,60.0,21.0,34.89814946,63.59948557,6.97297656,64.72797143,Blackgram
32.0,43.0,22.0,31.99928579,54.1077461,5.270749441,71.6266696,MothBeans
9.0,10.0,10.0,22.3551049,93.52211892,6.010391864,101.5164589,Orange
11.0,132.0,197.0,15.99050693,81.23966573,5.734317007,74.40198861,Grapes
92.0,85.0,51.0,29.22118628,81.08183635,5.740764682,108.8616474,Banana
57.0,50.0,57.0,14.299766,67.646641,7.235773,476.801492,Onion
18.0,5.0,11.0,20.87947369,90.93756231,6.251586885,102.4550786,Orange
29.0,18.0,37.0,25.221334,51.092589,7.448676,545.456912,SunflowerSeed
76.0,44.0,17.0,20.41683147,62.5542482,5.855442401,65.27798457,Maize
6.0,13.0,9.0,34.51423957,90.56151463,7.786725333,118.3271968,Orange
27.0,60.0,17.0,26.41768321,63.64698302,7.026795359,64.42177127,Blackgram
36.0,40.0,63.0,14.67683,59.652216,6.298777,471.069751,Onion
51.0,39.0,32.0,24.594442,76.688821,6.594681,974.368654,Soyabean
50.0,30.0,47.0,25.867267,57.567798,5.620467,843.306661,Tobacco
37.0,57.0,20.0,31.1006247,44.82069159,7.354286985,70.79934452,MothBeans
74.0,27.0,47.0,23.035404,85.317827,6.398762,1892.291829,Vanilla
39.0,64.0,52.0,28.91842453,94.63676767,6.678695788,63.68794608,Papaya
8.0,28.0,37.0,23.88404783,86.20613842,6.082571701,108.3121789,Pomegranate
107.0,43.0,18.0,22.426733,81.53480799,6.745104394,65.54475812,Cotton
33.0,134.0,205.0,21.0365275,94.33919546,6.08551916,114.7412734,Apple
44.0,43.0,29.0,26.313986,73.715459,6.420024,753.685864,Soyabean
24.0,42.0,23.0,28.22471276,82.35916228,6.428054409,44.01206619,MungBean
29.0,15.0,30.0,27.244168,32.065252,6.887438,484.438935,Millet
26.0,24.0,43.0,26.206864,38.407609,7.256617,750.0,SunflowerSeed
40.0,21.0,8.0,34.90665289,92.87820148,7.418761774,102.1906333,Orange
18.0,55.0,23.0,21.9989826,56.31006755,6.98571967,136.8274312,PigeonPeas
35.0,14.0,40.0,30.442963,67.536706,4.440573,1206.529066,Cassava
50.0,20.0,48.0,23.238182,53.766083,7.007998,519.886196,SunflowerSeed
47.0,33.0,61.0,26.471928,70.902513,5.793818,801.242314,SweetPotato
59.0,69.0,80.0,19.07937684,17.86754927,8.165359297,69.40619137,ChickPea
17.0,64.0,17.0,21.02213209,24.93896255,5.662699104,124.6118471,KidneyBeans
42.0,18.0,38.0,28.691849,37.838179,6.297134,447.350681,Sorghum
84.0,33.0,89.0,26.607078,83.382948,6.031685,1950.760751,Cocoa
50.0,33.0,60.0,24.455259,66.391794,5.897814,1041.60647,SweetPotato
73.0,23.0,62.0,20.57663,82.316224,5.295448,2357.633005,Tea
29.0,26.0,33.0,21.627404,67.395533,6.619708,676.479897,GardenBean
73.0,19.0,49.0,18.098778,72.790255,4.807934,1919.559926,Tea
28.0,74.0,81.0,18.01272266,18.30968112,8.753795334,81.98568791,ChickPea
70.0,18.0,66.0,17.196771,80.042653,5.317953,2052.005383,Tea
52.0,26.0,49.0,33.799764,48.05235,6.186616,434.63291,Sorghum
30.0,127.0,204.0,22.50050273,92.45878335,6.126436584,100.9343903,Apple
17.0,11.0,32.0,31.636925,34.790244,5.921083,369.82367,Millet
100.0,58.0,41.0,23.17403323,87.88255345,6.658769991,160.6217342,Jute
22.0,51.0,16.0,27.96583691,61.34900107,8.639586199,70.10472076,MothBeans
54.0,67.0,52.0,35.67667332,93.30641944,6.586107335,141.3381168,Papaya
6.0,140.0,205.0,17.66558428,82.92903419,6.313085601,69.8671263,Grapes
48.0,65.0,78.0,17.43732714,14.33847406,7.861128148,73.0926704,ChickPea
109.0,91.0,53.0,29.66727337,83.51014178,6.010095853,110.2511102,Banana
5.0,35.0,20.0,28.92952635,53.57014709,9.679240873,66.35634104,MothBeans
94.0,53.0,40.0,20.27774362,82.89408619,5.718627178,241.9741949,Rice
117.0,34.0,25.0,24.83846178,56.7685316,7.21270048,124.4135035,Coffee
27.0,10.0,20.0,31.985367,47.910562,6.502509,533.924654,SesameSeed
14.0,21.0,35.0,29.52501367,91.91185319,6.121005506,194.3100272,Coconut
24.0,15.0,18.0,28.1379,45.543678,6.307075,380.627607,SesameSeed
34.0,18.0,21.0,32.085975,34.627922,6.481603,392.721567,Millet
29.0,40.0,57.0,18.419524,55.364747,6.737822,412.191121,Onion
9.0,11.0,8.0,24.85903405,94.39000473,6.559236744,111.7803734,Orange
40.0,11.0,44.0,24.45840036,86.10874614,6.322396027,111.3779693,Pomegranate
102.0,26.0,79.0,25.01362,85.2096,6.027954,1620.675681,Cocoa
26.0,35.0,46.0,26.867799,69.706536,6.420372,838.849117,Groundnut
33.0,77.0,21.0,30.32992227,65.62971858,7.01285529,71.64631281,Blackgram
12.0,31.0,26.0,35.7877738,51.94190321,5.395275719,100.2160615,Mango
32.0,56.0,37.0,16.519013,67.423085,7.042385,420.221737,Onion
63.0,37.0,50.0,24.477741,85.007636,5.927978,1711.485886,Vanilla
104.0,73.0,46.0,29.1400919,80.1190228,6.28236237,90.45142867,Banana
27.0,16.0,39.0,32.335926,74.185996,4.937729,1252.781705,Cassava
93.0,47.0,37.0,21.53346343,82.14004101,6.500343222,295.9248796,Rice
82.0,40.0,40.0,23.83067496,84.81360127,6.271478838,298.5601175,Rice
88.0,78.0,45.0,29.10403455,79.19588629,6.324270089,92.07835761,Banana
20.0,19.0,35.0,34.17719782,50.62161586,6.113935087,98.00687989,Mango
37.0,24.0,13.0,19.14381903,90.71037456,7.8546243,108.0230792,Orange
109.0,10.0,53.0,26.81938687,87.8274604,6.551750306,46.06193778,Watermelon
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,Rice
26.0,16.0,28.0,26.685493,39.698772,5.980579,266.596719,Millet
87.0,6.0,45.0,29.82729394,90.79007335,6.40077205,22.84203589,Muskmelon
31.0,40.0,22.0,29.40889385,86.16063492,6.365513634,53.35486977,MungBean
47.0,26.0,57.0,20.581129,60.242773,5.442783,874.504101,Tobacco
58.0,61.0,15.0,30.94908189,64.23364112,7.402891666,62.78730907,Blackgram
43.0,23.0,40.0,25.431289,56.727129,7.151219,533.532811,SunflowerSeed
79.0,30.0,53.0,22.59716,60.821107,5.685146,694.888376,Tobacco
107.0,45.0,25.0,23.0865933,83.55546146,7.227745516,71.84080724,Cotton
58.0,55.0,47.0,26.05375792,93.69111672,6.742490027,240.6863901,Papaya
5.0,16.0,31.0,35.96054636,48.69677802,4.555688532,98.00644238,Mango
111.0,29.0,31.0,26.05968403,52.31098539,6.136286518,161.3432535,Coffee
26.0,12.0,24.0,26.984383,45.090585,6.41693,372.799258,Millet
88.0,19.0,28.0,18.761646,82.074963,4.898244,2306.787427,Tea
90.0,59.0,35.0,24.25133493,89.86454053,7.098227926,175.1742112,Jute
86.0,59.0,35.0,25.78720567,82.11124033,6.946636369,243.5120414,Rice
134.0,52.0,18.0,23.9643129,76.59175937,7.994679507,76.13090645,Cotton
42.0,38.0,48.0,21.832914,86.230942,6.392054,758.611087,GardenBean
27.0,8.0,30.0,26.44600063,98.29937782,6.008386283,221.2258168,Coconut
98.0,48.0,124.0,25.33475,75.524843,6.511723,1409.793944,Sugarcane
44.0,28.0,58.0,22.359305,71.206594,5.599275,726.858536,SweetPotato
92.0,35.0,40.0,22.17931888,80.33127223,6.357389366,200.0882787,Rice
52.0,26.0,72.0,23.477578,68.652201,6.082877,987.381344,SweetPotato
23.0,31.0,37.0,27.265456,62.976928,5.99771,865.669373,Groundnut
44.0,33.0,37.0,21.727777,80.997227,6.403389,744.407955,GardenBean
24.0,18.0,6.0,26.56608303,94.45239715,6.285312759,116.3796525,Orange
28.0,35.0,22.0,29.53037621,86.73346018,7.156563094,59.87232071,MungBean
35.0,125.0,204.0,19.6491772,80.15215777,6.107741788,73.69529586,Grapes
23.0,58.0,19.0,24.17093241,58.25204566,5.243634849,59.18953429,MothBeans
84.0,38.0,47.0,26.468084,71.739335,5.914002,775.888752,Tobacco
32.0,57.0,18.0,15.53834801,23.75560241,5.695422863,107.3850593,KidneyBeans
99.0,16.0,30.0,23.52652084,65.44340921,6.392791654,186.1728203,Coffee
47.0,46.0,52.0,23.19451074,91.40301608,6.502289473,206.3999208,Papaya
27.0,56.0,20.0,29.2114218,87.11497805,6.41874299,51.53848218,MungBean
106.0,21.0,52.0,28.89578588,94.78993038,6.286515359,23.0362503,Muskmelon
37.0,40.0,31.0,26.873259,77.256531,6.477072,831.666027,Soyabean
146.0,41.0,259.0,25.569406,78.257277,5.858555,1550.640733,Plantain
33.0,36.0,42.0,22.012487,68.31595,5.951018,774.881159,SweetPotato
19.0,21.0,16.0,28.783179,41.397309,5.709615,518.857685,SesameSeed
16.0,6.0,29.0,29.28725038,91.95614918,5.868285082,132.1491176,Coconut
74.0,54.0,38.0,25.65553461,83.47021081,7.120272972,217.3788583,Rice
0.0,21.0,32.0,35.89855625,54.25964196,6.430139436,92.19721736,Mango
50.0,24.0,70.0,27.054316,84.126657,6.132041,2232.230586,Vanilla
118.0,49.0,123.0,28.94582,79.429423,6.675272,1953.618421,Sugarcane
41.0,48.0,55.0,19.406297,75.0,6.839619,507.151622,Onion
54.0,65.0,47.0,27.92765919,91.55594211,6.721835879,149.9107557,Papaya
24.0,27.0,9.0,18.86883219,93.24688124,6.157135092,119.3936976,Orange
24.0,45.0,19.0,26.85851927,48.8246387,5.952384957,34.7426459,MothBeans
56.0,59.0,55.0,37.03551903,91.79430166,6.551892638,188.5181422,Papaya
90.0,32.0,87.0,27.440775,91.628196,6.05833,1701.845957,Cocoa
33.0,138.0,198.0,22.29423493,90.69033986,6.222390798,122.7418744,Apple
42.0,32.0,36.0,18.394218,76.123257,6.340952,811.88863,GardenBean
22.0,43.0,24.0,25.42517036,53.2208266,4.52363558,46.19374559,MothBeans
74.0,39.0,23.0,22.6265115,65.77472881,6.78073637,88.17251033,Maize
57.0,41.0,39.0,18.959478,65.688858,6.567706,559.979638,Onion
16.0,55.0,19.0,19.54314136,47.19188279,6.413543781,192.4372194,PigeonPeas
38.0,36.0,21.0,28.02952623,84.8845732,6.556372966,36.12042927,MungBean
124.0,50.0,103.0,26.430233,72.451012,6.476296,1640.928012,Sugarcane
32.0,11.0,31.0,25.06871967,93.31410447,6.205931638,134.8419069,Coconut
98.0,7.0,45.0,27.79161808,92.51054946,6.157724816,26.85422624,Muskmelon
22.0,11.0,29.0,28.03380598,95.01630593,5.955742971,218.0055713,Coconut
3.0,56.0,17.0,28.19912143,53.50567601,8.709291688,52.13580529,MothBeans
49.0,37.0,32.0,25.29478,49.149748,6.792545,602.41869,SunflowerSeed
107.0,38.0,29.0,26.65069302,57.56695719,6.35118177,145.105065,Coffee
53.0,65.0,76.0,20.19137759,16.41998269,8.719960893,77.33795356,ChickPea
27.0,139.0,205.0,22.48403042,93.40819246,5.772179946,105.5473627,Apple
29.0,17.0,24.0,31.991358,47.468077,5.147217,376.673213,Millet
32.0,33.0,42.0,28.699701,73.186573,6.386769,814.332687,Groundnut
129.0,47.0,20.0,24.41212325,80.80343786,6.281913858,98.60457373,Cotton
84.0,18.0,46.0,27.08808014,93.42402083,6.781050373,25.32159689,Muskmelon
22.0,133.0,201.0,23.81995682,80.12211649,6.00299607,67.2739864,Grapes
81.0,49.0,20.0,18.04185513,60.61494304,5.513697923,104.2321615,Maize
27.0,145.0,205.0,9.467960445,82.29335466,5.800242694,66.02765219,Grapes
47.0,37.0,45.0,19.111903,78.305502,6.363704,566.364022,GardenBean
94.0,37.0,41.0,24.7634518,87.06071115,6.463538707,179.1630865,Jute
6.0,30.0,40.0,22.77035608,91.45498527,6.36137446,106.9659201,Pomegranate
60.0,46.0,53.0,24.48620746,92.98254537,6.761953186,183.49095,Papaya
38.0,27.0,49.0,22.338066,49.916161,7.179773,681.31429,SunflowerSeed
80.0,43.0,43.0,23.78756036,74.36794079,6.014572075,172.6442654,Jute
37.0,56.0,25.0,22.05592283,19.60379304,5.774755144,126.7265372,KidneyBeans
1.0,15.0,9.0,29.98364695,94.55239717,7.53350946,115.3560318,Orange
21.0,63.0,22.0,25.09737391,67.72837887,6.859409487,74.61649888,Blackgram
2.0,51.0,17.0,25.87682261,45.96341933,5.838508699,38.53254678,MothBeans
86.0,22.0,58.0,16.149872,81.615419,5.016764,2096.153993,Tea
109.0,26.0,45.0,28.27973674,90.38971208,6.224535449,21.58992507,Muskmelon
36.0,18.0,35.0,31.950395,52.594247,6.93855,500.016565,Sorghum
111.0,5.0,52.0,29.8843055,94.0371147,6.135996372,21.0000988,Muskmelon
110.0,71.0,54.0,28.67208915,82.20793613,5.725418961,94.37987496,Banana
20.0,21.0,29.0,26.881005,55.0,5.947628,385.142148,Millet
52.0,28.0,39.0,25.005604,85.988361,5.994972,1882.807366,Vanilla
60.0,44.0,23.0,24.7947077,70.04556743,5.722579819,76.72860067,Maize
107.0,23.0,48.0,18.346175,84.680182,4.998055,1985.396115,Tea
22.0,17.0,26.0,28.69818144,47.71875722,4.754435025,99.642454,Mango
4.0,69.0,19.0,19.25100056,47.70351758,5.374358869,149.063196,PigeonPeas
35.0,52.0,19.0,27.10606808,89.89593328,6.698574085,37.45680611,MungBean
109.0,79.0,45.0,27.66752761,79.68542782,6.490074429,108.66464,Banana
90.0,92.0,55.0,27.00932084,80.18546798,6.13465588,97.32531705,Banana
83.0,58.0,23.0,19.74213321,59.66263104,6.381201909,65.50861389,Maize
17.0,58.0,20.0,28.06642822,85.91625451,6.42937879,39.23831035,MungBean
5.0,77.0,19.0,31.08564994,66.68832981,6.242052013,175.9303271,PigeonPeas
25.0,130.0,197.0,39.70772192,82.68593454,5.554831977,74.91506217,Grapes
32.0,24.0,38.0,24.294392,72.721206,6.8,978.887136,SweetPotato
21.0,72.0,17.0,31.52104732,66.55723677,7.580527339,61.71111448,Blackgram
117.0,25.0,53.0,29.11858526,92.12543021,6.413927319,24.52020164,Muskmelon
33.0,26.0,32.0,26.796068,34.508808,7.072608,491.74226,Sorghum
30.0,43.0,33.0,26.424987,74.946273,6.403176,978.279641,Soyabean
91.0,56.0,37.0,23.43191632,80.56887849,6.363472208,269.5039162,Rice
60.0,30.0,47.0,28.260353,60.475154,7.334594,595.491569,SunflowerSeed
10.0,19.0,19.0,30.189514,39.714347,6.939593,476.097757,SesameSeed
12.0,29.0,13.0,22.45616931,91.52781832,7.57125447,118.0069295,Orange
90.0,57.0,24.0,18.92851916,72.80086137,6.158860284,82.34162918,Maize
8.0,45.0,15.0,28.09568993,60.9835384,4.61136408,33.84110759,MothBeans
48.0,23.0,43.0,23.541288,55.679462,6.237505,449.727863,SunflowerSeed
21.0,63.0,17.0,25.08966129,68.17543102,6.559681838,41.45486619,Lentil
47.0,33.0,65.0,23.848332,76.303926,6.672254,777.563444,SweetPotato
31.0,21.0,37.0,26.372626,65.757251,4.73495,1388.764409,Cassava
20.0,28.0,26.0,26.37978453,91.49882979,5.547594847,167.0470997,Coconut
33.0,12.0,8.0,25.26052689,90.31153735,6.822282114,117.3695296,Orange
35.0,44.0,27.0,24.33569,76.569904,6.603774,803.234769,Soyabean
59.0,60.0,84.0,19.03025305,18.66725565,7.690962338,94.70992037,ChickPea
3.0,69.0,23.0,28.67408774,63.18832976,7.299360767,42.96018627,Lentil
5.0,65.0,19.0,18.28072173,68.10365387,6.978361689,48.80253285,Lentil
30.0,41.0,15.0,24.83206631,44.17085032,5.88509677,52.0810886,MothBeans
105.0,95.0,50.0,27.33368994,83.67675197,5.849076099,101.0494791,Banana
45.0,32.0,46.0,28.750465,71.08391,6.633768,800.866561,Soyabean
25.0,12.0,47.0,30.729915,60.599918,5.467113,1001.600036,Cassava
76.0,30.0,101.0,27.795887,84.186672,5.6024,1730.120779,Cocoa
83.0,22.0,54.0,25.89762315,81.96664832,6.277245254,54.49960057,Watermelon
117.0,26.0,30.0,27.92374437,67.96910852,7.079850922,115.2325531,Coffee
26.0,63.0,17.0,29.87854588,65.73085206,6.950300686,44.95654782,Lentil
31.0,25.0,38.0,24.96273236,92.40501423,6.497366677,109.4169192,Pomegranate
6.0,48.0,24.0,28.6362812,84.61431076,6.790736339,48.48319335,MungBean
19.0,15.0,34.0,26.29644905,99.65809151,5.685889066,215.9195049,Coconut
28.0,15.0,15.0,28.707423,44.377279,6.544355,503.463542,SesameSeed
25.0,27.0,27.0,28.915824,71.650959,6.601265,862.61779,Groundnut
67.0,51.0,24.0,23.50297882,61.32026065,5.584171461,64.77791424,Maize
28.0,32.0,40.0,25.197074,77.206087,7.046913,716.327456,Groundnut
31.0,70.0,77.0,20.88818675,14.32313811,6.492546046,90.46228334,ChickPea
140.0,45.0,15.0,25.5308271,80.04662756,5.801047545,99.39557151,Cotton
34.0,27.0,34.0,26.888639,73.363784,6.120475,952.353064,Groundnut
110.0,22.0,47.0,29.03157242,91.82172592,6.243673725,24.93861254,Muskmelon
23.0,11.0,30.0,30.540739,37.495799,7.099979,514.094278,Millet
16.0,139.0,203.0,17.82803682,80.96093443,6.27564088,65.84748763,Grapes
0.0,17.0,42.0,23.20242586,91.19442671,6.859840821,109.0946323,Pomegranate
43.0,50.0,48.0,28.28222883,91.37059792,6.63016515,179.2720807,Papaya
10.0,44.0,24.0,30.99256944,43.02151392,8.0344125,58.27600682,MothBeans
102.0,73.0,54.0,26.4020227,84.41007614,5.720726906,111.0162259,Banana
176.0,48.0,206.0,23.345148,73.730982,6.198146,1781.16231,Plantain
35.0,32.0,45.0,23.131783,65.348795,5.96293,738.481167,Tobacco
25.0,35.0,20.0,28.90245417,43.35365671,8.923095695,71.90018566,MothBeans
19.0,13.0,19.0,31.849801,45.267848,6.536437,378.25877,SesameSeed
102.0,25.0,50.0,28.20480805,92.91440379,6.099662369,20.36001144,Muskmelon
38.0,24.0,33.0,28.28905147,97.00396405,5.973853124,142.9403233,Coconut
29.0,35.0,28.0,28.3471611,53.53903102,6.967417766,90.40260445,Mango
45.0,21.0,45.0,32.629829,46.561931,6.861619,515.487193,Sorghum
118.0,50.0,19.0,22.95604064,82.33733678,6.360812227,66.48339303,Cotton
16.0,18.0,24.0,29.070886,32.084517,6.484634,321.100275,Millet
17.0,52.0,17.0,27.88352946,86.45147631,6.364967184,44.64407105,MungBean
18.0,30.0,29.0,26.7627493,92.86056895,6.420018717,224.5903664,Coconut
35.0,35.0,29.0,21.210028,76.83495,6.227377,749.071144,GardenBean
76.0,20.0,39.0,17.236789,71.923906,4.870116,1974.229132,Tea
25.0,12.0,19.0,31.096051,43.308493,6.908649,457.223381,SesameSeed
97.0,29.0,27.0,27.74576987,54.36976075,7.205078785,139.8619431,Coffee
28.0,68.0,19.0,34.63880966,61.38597868,7.69950698,72.43169115,Blackgram
20.0,40.0,15.0,29.57329479,88.07505524,7.199495368,45.04467075,MungBean
20.0,79.0,77.0,18.54988627,16.02542689,7.64867466,76.32565249,ChickPea
52.0,30.0,63.0,23.216254,87.701629,6.287202,1929.676552,Vanilla
34.0,54.0,24.0,31.2119298,41.55934359,5.026003659,68.80141783,MothBeans
89.0,28.0,33.0,26.44414097,53.83876189,6.993236001,175.3723314,Coffee
132.0,46.0,100.0,27.341309,90.0,6.796188,1448.968329,Sugarcane
74.0,35.0,63.0,29.819925,82.969872,5.928427,1974.113197,Cocoa
78.0,43.0,42.0,21.32376327,83.00320459,7.283736617,192.3197536,Rice
97.0,25.0,50.0,26.22005978,80.90127035,6.093814669,49.08553937,Watermelon
79.0,43.0,39.0,21.66628296,80.70960551,7.062779015,210.8142087,Rice
43.0,27.0,43.0,20.678956,77.281064,6.202345,729.964742,GardenBean
21.0,23.0,42.0,19.54128063,90.29751796,6.902751061,104.3739878,Pomegranate
3.0,63.0,16.0,24.38041875,61.18458224,6.868881708,53.13946695,Lentil
42.0,28.0,35.0,17.524737,75.946345,5.992483,701.582605,GardenBean
36.0,133.0,198.0,25.51939719,83.98351748,6.2286454,69.17281221,Grapes
131.0,56.0,20.0,22.00817088,81.83896111,7.762647875,92.23645249,Cotton
40.0,27.0,45.0,21.6602498,94.79397419,5.885638185,112.4349689,Pomegranate
80.0,45.0,42.0,23.1426498,74.99739774,7.380396262,151.9035477,Jute
39.0,26.0,40.0,20.915477,50.323384,6.598368,559.874335,SunflowerSeed
68.0,31.0,64.0,21.055676,66.415778,5.718765,603.969756,Tobacco
35.0,40.0,32.0,23.268578,51.575017,6.787142,569.968757,SunflowerSeed
43.0,68.0,20.0,29.57812712,66.17587668,7.497469256,69.43895491,Blackgram
98.0,28.0,60.0,26.657385,88.48108,5.81862,1671.626223,Cocoa
31.0,38.0,42.0,20.388579,69.328022,6.33625,862.778025,GardenBean
100.0,76.0,45.0,25.56703012,75.94067692,5.590236025,102.7867717,Banana
22.0,17.0,28.0,30.651589,41.967277,6.58417,227.998144,Millet
58.0,30.0,48.0,23.490108,83.336103,5.94982,2172.508618,Vanilla
98.0,8.0,51.0,26.1793464,86.52258079,6.25933595,49.43050977,Watermelon
31.0,22.0,35.0,22.947807,43.915015,7.594191,534.981838,SunflowerSeed
18.0,125.0,204.0,22.35548159,94.47811755,6.046673619,116.7366261,Apple
105.0,45.0,130.0,32.720467,76.921299,6.597278,1805.751289,Sugarcane
93.0,85.0,49.0,27.96799119,79.28625709,5.694243847,119.4765557,Banana
45.0,58.0,49.0,30.10773379,90.34546355,6.827812549,75.24521981,Papaya
83.0,38.0,35.0,25.70822684,52.88667115,7.18915558,136.7325092,Coffee
47.0,27.0,82.0,23.15727,69.882173,6.230868,638.344845,SweetPotato
44.0,19.0,43.0,25.654661,54.673324,7.069026,438.468612,Sorghum
2.0,24.0,34.0,28.89409382,54.80750249,6.472774648,94.76322976,Mango
27.0,24.0,46.0,26.565372,58.210493,6.461641,808.638433,Groundnut
25.0,19.0,25.0,27.552806,34.441713,6.481592,492.951,Millet
61.0,40.0,54.0,24.430473,61.161172,5.07865,725.400466,Tobacco
69.0,67.0,52.0,27.71948962,94.43877142,6.827305908,82.83061083,Papaya
81.0,36.0,38.0,23.76554749,87.98329901,6.334837865,150.3166152,Jute
70.0,15.0,62.0,19.768451,80.365608,4.917788,2211.454134,Tea
43.0,21.0,32.0,24.116861,75.963845,6.495153,739.191351,Soyabean
7.0,17.0,10.0,10.16431299,91.22320999,6.465913274,106.362551,Orange
52.0,18.0,61.0,20.592635,72.721246,4.750941,1722.630182,Tea
22.0,21.0,21.0,26.645267,39.937329,6.477184,401.105236,SesameSeed
28.0,19.0,19.0,28.344653,37.25619,6.12796,335.980386,Millet
21.0,22.0,56.0,25.466159,50.477897,7.413063,546.98503,SunflowerSeed
49.0,29.0,47.0,29.662357,33.708906,6.554176,467.257405,Sorghum
73.0,17.0,50.0,21.658531,85.752048,4.910258,1948.657648,Tea
58.0,30.0,35.0,23.992175,84.978157,6.216417,1844.525773,Vanilla
58.0,48.0,52.0,22.839158,70.381931,6.486201,440.601058,Onion
33.0,10.0,36.0,29.339068,63.624455,5.157781,1085.655257,Cassava
59.0,62.0,52.0,43.67549305,93.10887229,6.608667684,103.8235658,Papaya
28.0,70.0,21.0,25.39038396,60.4989659,7.437373666,39.18374505,Lentil
2.0,21.0,44.0,18.92157197,87.31290342,6.56893406,102.8013275,Pomegranate
13.0,17.0,45.0,21.25433607,92.65058936,7.159520979,106.2784673,Pomegranate
25.0,32.0,43.0,24.616429,55.311538,6.808112,683.034516,SunflowerSeed
67.0,29.0,56.0,22.090297,92.357089,6.038134,2027.656602,Vanilla
97.0,12.0,47.0,25.28784623,89.63667876,6.765094964,58.28697664,Watermelon
58.0,66.0,79.0,20.99373558,19.33470387,8.718192847,93.55280105,ChickPea
63.0,37.0,45.0,23.007223,90.751608,6.209558,1834.943726,Vanilla
99.0,55.0,35.0,21.7238313,80.2389895,6.501697816,277.9626192,Rice
41.0,45.0,22.0,26.674848,73.131571,6.089929,980.50935,Soyabean
78.0,27.0,51.0,23.517861,69.453218,5.709028,782.52595,Tobacco
79.0,38.0,47.0,23.477946,84.293947,6.037928,2174.173558,Vanilla
24.0,14.0,47.0,26.526255,62.205545,5.072747,830.016994,Cassava
58.0,75.0,25.0,25.25596239,61.36669662,7.261791753,68.64685069,Blackgram
123.0,44.0,21.0,25.78544484,75.00539324,7.641116569,91.39578861,Cotton
101.0,31.0,26.0,26.70897548,69.71184111,6.861235184,158.8608887,Coffee
19.0,21.0,34.0,30.01592643,53.19212381,5.074272692,97.72843182,Mango
101.0,13.0,54.0,25.42900869,82.91481799,6.828982708,56.34144589,Watermelon
105.0,47.0,106.0,31.755938,76.496706,6.692764,2109.789872,Sugarcane
37.0,5.0,34.0,25.79490531,93.84150618,5.779032666,152.4238712,Coconut
19.0,51.0,25.0,26.80474415,48.23991436,3.5253661,43.87801983,MothBeans
59.0,29.0,50.0,24.649157,87.610616,6.338381,2067.909991,Vanilla
92.0,40.0,30.0,23.35723208,55.18792166,6.026287448,171.6976946,Coffee
39.0,30.0,38.0,20.12644921,87.59629625,6.965156738,108.065579,Pomegranate
78.0,37.0,22.0,25.34217103,63.31801994,6.330554389,74.52082026,Maize
52.0,50.0,39.0,19.503749,55.366846,6.676493,524.453245,Onion
99.0,15.0,27.0,27.41711238,56.63636248,6.086922359,127.92461,Coffee
26.0,14.0,17.0,31.58173,39.401139,6.680245,546.613959,SesameSeed
116.0,40.0,33.0,24.91370487,54.15319242,7.042089492,129.5481144,Coffee
137.0,46.0,94.0,23.94382,73.093435,7.515167,1906.226836,Sugarcane
44.0,57.0,53.0,42.30495821,90.51431779,6.93172108,74.876786,Papaya
36.0,65.0,80.0,18.2872007,16.67921616,6.051091339,74.87445574,ChickPea
26.0,10.0,29.0,24.734981,70.066188,5.230829,600.0,Cassava
11.0,45.0,19.0,28.70012137,44.359648,3.828031463,44.11622138,MothBeans
29.0,25.0,37.0,31.345147,46.60276,5.964562,500.096438,Sorghum
25.0,18.0,35.0,26.860522,63.834219,6.945363,769.503352,Groundnut
20.0,45.0,17.0,28.17458662,83.69659318,6.770955317,37.2464655,MungBean
21.0,17.0,15.0,23.98289638,91.5473145,7.455991072,118.4901697,Orange
53.0,23.0,67.0,26.058214,91.776859,6.488201,2006.754522,Vanilla
31.0,24.0,40.0,25.34311,77.080421,4.278047,957.981178,Cassava
119.0,72.0,55.0,25.99069521,83.33983116,6.220643671,112.0777152,Banana
42.0,62.0,75.0,18.17912258,18.90426935,7.010570541,81.84997529,ChickPea
103.0,16.0,49.0,24.06731461,81.64075303,6.915717008,51.75212401,Watermelon
11.0,41.0,19.0,26.85911286,41.81420849,5.131779302,44.13827124,MothBeans
25.0,60.0,22.0,21.63149148,21.17919701,5.887263027,134.3649948,KidneyBeans
8.0,54.0,20.0,28.3340432,80.77275974,7.034214276,38.7976407,MungBean
22.0,78.0,76.0,17.84851658,19.09172907,8.621662982,76.32470713,ChickPea
28.0,136.0,200.0,23.06204373,92.39544055,6.245858905,114.7399101,Apple
40.0,5.0,32.0,26.07010807,96.7036223,5.981169595,143.533473,Coconut
102.0,51.0,95.0,32.057006,76.080426,7.539719,1569.884292,Sugarcane
39.0,129.0,203.0,34.38922481,83.18392806,5.863996687,71.03001556,Grapes
90.0,49.0,21.0,24.84016732,68.3584573,6.472523287,74.05474936,Maize
22.0,17.0,28.0,26.73938,72.522796,4.515594,973.161407,Cassava
112.0,87.0,48.0,27.19711623,77.3970629,6.200111068,99.46950465,Banana
